Stkcd,Accper,total_assets,tptal_liability,total_equity,operating profit
55,2014-12-31,3662719900.41,2362185272.42,1300534627.99,104525345.15
55,2015-06-30,4044758394.03,2723999005.78,1320759388.25,72546518.29
55,2015-12-31,4464147811.4,3130104726.53,1334043084.87,91990856.7
55,2016-06-30,5197762204.44,3889735893.16,1308026311.28,54510773.1
55,2016-12-31,6787051278.08,4484737927.91,2302313350.17,848594163.22
55,2017-06-30,6295862043.86,4043995873.08,2251866170.78,289686953.33
55,2017-12-31,7625422688.63,4386483486.45,3238939202.18,1424533211.16
55,2018-06-30,7892969369.92,4603324598.82,3289644771.1,286633965.16
56,2014-06-30,7916698557.76,4609776141.5,3306922416.26,-158123241.87
56,2014-12-31,7871959541.86,4946448540.49,2925511001.37,-508385672.08
56,2015-06-30,7892045420.31,4957855057.9,2934190362.41,-10295336.44
56,2015-12-31,7995714299.09,2996005847.06,4999708452.03,22783214.28
56,2016-06-30,9751988113.12,4701515814.65,5050472298.47,50154440.21
56,2016-12-31,10640504286.57,5132312418.46,5508191868.11,101616053.35
56,2017-06-30,12225013854.01,6601503629.88,5623510224.13,125151107.82
56,2017-12-31,14169679684.21,8382933527.37,5786746156.84,278506025.09
56,2018-06-30,13658922220.18,7824896721.19,5834025498.99,147981244.81
58,2014-06-30,2486156634.68,1015703279.75,1470453354.93,69347510.51
58,2014-12-31,2659717718.28,1164348641.67,1495369076.61,109702142.33
58,2015-06-30,2495946288.44,859032086.16,1636914202.28,71957015.01
58,2015-12-31,2614660524.37,934315783.47,1680344740.9,155388779.24
58,2016-06-30,2479696060.5,805001544.17,1674694516.33,68597396.49
58,2016-12-31,2548276265.32,789767713.39,1758508551.93,181005810.02
58,2017-06-30,7423262800.4,5043885737.13,2379377063.27,96807069.41
58,2017-12-31,6992590420.75,4411666523.75,2580923897.0,421700416.72
58,2018-06-30,6338357883.04,3797458067.97,2540899815.07,201660026.64
59,2014-06-30,29833537582.65,23356746688.6,6476790894.05,-752948028.89
59,2014-12-31,34597604045.13,25117406829.97,9480197215.16,-1532082286.41
59,2015-06-30,30396760167.3,21044609510.9,9352150656.4,247609270.87
59,2015-12-31,29920285426.35,20702917945.89,9217367480.46,307220411.85
59,2016-06-30,30750910123.92,20568991189.53,10181918934.39,1050033760.44
59,2016-12-31,31370608575.54,20286479961.8,11084128613.74,2260416641.97
59,2017-06-30,30471144969.65,18862879512.75,11608265456.9,1255982214.85
59,2017-12-31,30968148869.91,18303833676.87,12664315193.04,2594611755.01
59,2018-06-30,28612118841.33,15142560614.22,13469558227.11,1075805791.34
60,2014-06-30,14571312137.05,7963242518.2,6608069618.85,180390546.67
60,2014-12-31,14215785394.62,7687861877.49,6527923517.13,277260358.56
60,2015-06-30,15461979522.15,7570680223.51,7891299298.64,209815195.18
60,2015-12-31,15882835627.42,7992857325.8,7889978301.62,95046364.75
60,2016-06-30,16159957592.41,8160249146.93,7999708445.48,37138002.56
60,2016-12-31,16969105940.73,8753158555.42,8215947385.31,373575895.43
60,2017-06-30,18293461605.28,8090606653.36,10202854951.92,709125793.42
60,2017-12-31,18868841945.67,8463287930.08,10405554015.59,1497729379.19
60,2018-06-30,19227733665.63,8816444097.12,10411289568.51,842592543.88
61,2014-06-30,12827895153.86,6718920026.19,6108975127.67,115532526.2
61,2014-12-31,13805158178.31,7648954013.32,6156204164.99,85821555.2
61,2015-06-30,14698591081.56,8545420077.1,6153171004.46,74607494.44
61,2015-12-31,16131480258.2,10046731841.72,6084748416.48,4855431.42
61,2016-06-30,16813698945.3,10652339874.36,6161359070.94,85939033.69
61,2016-12-31,17249187728.53,11000879367.27,6248308361.26,195011835.25
61,2017-06-30,18121822298.68,11725852386.32,6395969912.36,81133137.58
61,2017-12-31,18843433038.79,12434469267.74,6408963771.05,194714158.49
61,2018-06-30,18497769244.1,12187235372.69,6310533871.41,66848181.29
62,2014-06-30,4003899100.92,1833971031.24,2169928069.68,444042885.95
62,2014-12-31,4046140047.55,1666716191.15,2379423856.4,630444028.47
62,2015-06-30,4138411891.79,1528111135.02,2610300756.77,206739449.16
62,2015-12-31,6182360311.87,2503419027.2,3678941284.67,479746498.14
62,2016-06-30,5973091648.2,2230257725.42,3742833922.78,192087376.24
62,2016-12-31,6922645147.29,2840556831.4,4082088315.89,549462967.53
62,2017-06-30,7745707135.05,3543847337.72,4201859797.33,282546696.19
62,2017-12-31,8565499641.85,4090761190.39,4474738451.46,592010903.29
62,2018-06-30,10008545184.41,5323320901.24,4685224283.17,506563023.13
63,2014-06-30,101852878000.0,77026354000.0,24826524000.0,-210049000.0
63,2014-12-31,106214196000.0,79921692000.0,26292504000.0,60328000.0
63,2015-06-30,113143588000.0,76987915000.0,36155673000.0,76343000.0
63,2015-12-31,120893897000.0,77545292000.0,43348605000.0,320471000.0
63,2016-06-30,129916283000.0,85983385000.0,43932898000.0,495416000.0
63,2016-12-31,141640910000.0,100755820000.0,40885090000.0,1165548000.0
63,2017-06-30,144670317000.0,101492253000.0,43178064000.0,3296621000.0
63,2017-12-31,143962215000.0,98582068000.0,45380147000.0,6752930000.0
63,2018-06-30,120709368000.0,87001180000.0,33708188000.0,-1775911000.0
65,2014-06-30,4206127833.4,3203018748.78,1003109084.62,66542959.84
65,2014-12-31,4917983848.76,3736832241.61,1181151607.15,261097988.21
65,2015-06-30,6051406967.39,4059208953.99,1992198013.4,70249422.38
65,2015-12-31,6617550768.13,4453509372.34,2164041395.79,272116643.4
65,2016-06-30,8334907973.43,6088800713.55,2246107259.88,130937817.59
65,2016-12-31,12148177174.86,8487277322.0,3660899852.86,628222633.32
65,2017-06-30,12562253076.74,8782855192.2,3779397884.54,249891032.11
65,2017-12-31,11464595733.06,7340103150.57,4124492582.49,669935521.14
65,2018-06-30,11670845244.78,7341757350.79,4329087893.99,452000419.98
66,2014-06-30,41066587004.92,33010615156.05,8055971848.87,-567614504.17
66,2014-12-31,40551722167.22,32082642364.53,8469079802.69,-693809365.15
66,2015-06-30,38150461274.71,29923008639.44,8227452635.27,-429497522.92
66,2015-12-31,39456067228.4,30752916948.59,8703150279.81,-175445664.3
66,2016-06-30,37169968664.98,28298243309.65,8871725355.33,-6788991.8
66,2016-12-31,40860876598.04,31355727405.2,9505149192.84,336655341.06
66,2017-06-30,14055532419.7,6618094891.54,7437437528.16,332297843.87
66,2017-12-31,15201583868.55,7643000837.07,7558583031.48,792310071.62
66,2018-06-30,14252364116.39,7220041529.87,7032322586.52,376568887.81
68,2014-06-30,584306216.15,417097364.91,167208851.24,-29200748.36
68,2014-12-31,420734829.16,304297473.26,116437355.9,-106180314.39
68,2015-06-30,637076423.92,27103515.59,609972908.33,-28771303.47
68,2015-12-31,757877879.31,95482909.71,662394969.6,-599926.54
68,2016-06-30,735724883.66,68484558.41,667240325.25,-27971553.53
68,2016-12-31,1313724067.11,512816704.38,800907362.73,21931533.98
68,2017-06-30,1814976904.91,772486839.88,1042490065.03,-17112598.42
68,2017-12-31,2803698323.72,1711093452.7,1092604871.02,42111282.37
68,2018-06-30,3220206199.01,2174580402.36,1045625796.65,-29081659.75
69,2014-06-30,89780156514.78,60798997372.71,28981159142.07,3112262542.38
69,2014-12-31,94875367925.37,62627667269.05,32247700656.32,7350196306.38
69,2015-06-30,96665707226.02,63848327400.29,32817379825.73,2175013355.64
69,2015-12-31,115266174371.48,73090088862.48,42176085509.0,6888321359.0
69,2016-06-30,121802674316.33,78598997515.88,43203676800.45,2300678892.67
69,2016-12-31,146344889013.21,98228880083.32,48116008929.89,8571036305.26
69,2017-06-30,175513601780.26,125658586712.43,49855015067.83,2593161423.75
69,2017-12-31,217463411954.55,151987499261.13,65475912693.42,12204936143.87
69,2018-06-30,256823403390.99,188208702859.82,68614700531.17,3314837958.28
70,2014-06-30,2400307759.74,1202631729.95,1197676029.79,37916869.72
70,2014-12-31,2608137126.19,1346686004.18,1261451122.01,81776067.2
70,2015-06-30,2750589349.88,1449340903.01,1301248446.87,52766258.69
70,2015-12-31,4044451264.93,2236403384.87,1808047880.06,119152040.8
70,2016-06-30,4840378432.5,2929250892.37,1911127540.13,104716158.77
70,2016-12-31,5065491995.83,3013676440.7,2051815555.13,243863925.71
70,2017-06-30,5453892143.75,3310708267.23,2143183876.52,139289625.29
70,2017-12-31,6087089921.21,3715394470.5,2371695450.71,339562635.95
70,2018-06-30,6736619552.91,4276344343.92,2460275208.99,135082058.57
78,2014-06-30,8977044419.53,7190174119.07,1786870300.46,113500005.69
78,2014-12-31,9631706545.91,7849129815.37,1782576730.54,153525245.74
78,2015-06-30,11415115713.26,9352936226.86,2062179486.4,82120169.03
78,2015-12-31,12762259215.31,10619197161.26,2143062054.05,622744201.38
78,2016-06-30,14826612269.43,9538760507.02,5287851762.41,165700463.73
78,2016-12-31,16661466476.44,10783504961.52,5877961514.92,647740997.21
78,2017-06-30,21605144156.12,15428931194.57,6176212961.55,443338792.33
78,2017-12-31,30864382532.57,24397347459.93,6467035072.64,1243750923.78
78,2018-06-30,35426769987.01,28458276815.35,6968493171.66,719324026.64
88,2014-06-30,5869697863.93,605955415.38,5263742448.55,213980043.4
88,2014-12-31,6825954146.11,1284766755.95,5541187390.16,463643860.29
88,2015-06-30,7320460914.82,1616479387.83,5703981526.99,178450222.82
88,2015-12-31,7878828154.69,1807119440.0,6071708714.69,379666562.99
88,2016-06-30,7987353606.83,1739920551.56,6247433055.27,188695228.65
88,2016-12-31,8257125681.51,1778102246.05,6479023435.46,423267619.6
88,2017-06-30,8704866935.08,1919866954.67,6784999980.41,183914938.28
88,2017-12-31,9296003914.44,2220582675.09,7075421239.35,469997897.89
88,2018-06-30,9676317564.49,2437320661.58,7238996902.91,206135962.25
89,2014-06-30,12543264177.9,4663341597.64,7879922580.26,196203910.41
89,2014-12-31,12697555048.16,4774766609.99,7922788438.17,344930034.05
89,2015-06-30,12570513213.98,2625201859.57,9945311354.41,295140556.1
89,2015-12-31,11955019714.0,1700081623.77,10254938090.23,750011515.98
89,2016-06-30,12244132271.8,1819902909.84,10424229361.96,353641931.83
89,2016-12-31,12479875588.52,1759761417.61,10720114170.91,754494661.64
89,2017-06-30,12993041116.14,1949440050.44,11043601065.7,432495758.6
89,2017-12-31,13116875855.06,1896759285.12,11220116569.94,890847086.95
89,2018-06-30,13421317135.28,2022949826.83,11398367308.45,493583648.22
90,2014-06-30,10676128380.86,7398830632.64,3277297748.22,54676141.58
90,2014-12-31,11027294623.55,7330598485.21,3696696138.34,561352648.47
90,2015-06-30,10931747736.62,6941239648.09,3990508088.53,275539932.34
90,2015-12-31,16553824056.0,10355694352.77,6198129703.23,503255130.94
90,2016-06-30,16284968939.44,10254786494.13,6030182445.31,258211344.29
90,2016-12-31,19290633521.02,12954998978.4,6335634542.62,627058170.62
90,2017-06-30,22559339785.19,16168120000.2,6391219784.99,473705632.62
90,2017-12-31,25792684808.71,19203940862.98,6588743945.73,839370436.56
90,2018-06-30,25425671934.83,19069594789.8,6356077145.03,376992251.37
96,2014-06-30,2054433876.83,137793908.93,1916639967.9,75388947.11
96,2014-12-31,2033060595.18,143043300.91,1890017294.27,55312723.46
96,2015-06-30,2345731555.41,288626649.06,2057104906.35,243577045.19
96,2015-12-31,2217052224.23,197802086.68,2019250137.55,213875674.5
96,2016-06-30,2242988886.91,152681097.4,2090307789.51,95878638.39
96,2016-12-31,2429874391.24,125361978.16,2304512413.08,323641703.19
96,2017-06-30,2481964471.6,135503303.32,2346461168.28,107759476.28
96,2017-12-31,2553163400.19,151401366.13,2401762034.06,182412687.54
96,2018-06-30,2641107493.23,171584509.04,2469522984.19,94270103.02
99,2014-06-30,3900796344.35,1396026346.15,2504769998.2,109765686.89
99,2014-12-31,4454437637.45,1731268159.87,2723169477.58,237876798.47
99,2015-06-30,4527543403.59,1765517661.52,2762025742.07,106623166.99
99,2015-12-31,4961759740.07,2147625556.54,2814134183.53,188745835.23
99,2016-06-30,4747525409.03,1934727364.15,2812798044.88,56644962.94
99,2016-12-31,4893194780.52,2017063095.42,2876131685.1,4497635.18
99,2017-06-30,5041172923.4,2101451411.2,2939721512.2,40908745.92
99,2017-12-31,5621430808.47,2557958326.11,3063472482.36,116729809.27
99,2018-06-30,5462783814.28,2358950549.15,3103833265.13,63463717.25
100,2014-06-30,84198466000.0,60748289000.0,23450177000.0,893512000.0
100,2014-12-31,92876886000.0,66016391000.0,26860495000.0,2113249000.0
100,2015-06-30,112309199000.0,76793467000.0,35515732000.0,1343872000.0
100,2015-12-31,111754821000.0,74125380000.0,37629441000.0,1340700000.0
100,2016-06-30,129000803000.0,87771978000.0,41228825000.0,-323509000.0
100,2016-12-31,147136786000.0,101390005000.0,45746781000.0,128536000.0
100,2017-06-30,151316723000.0,101581000000.0,49735723000.0,2115689000.0
100,2017-12-31,160293984000.0,106151048000.0,54142936000.0,4112924000.0
100,2018-06-30,169916845000.0,112238248000.0,57678597000.0,1883205000.0
150,2014-06-30,2684744570.63,1856318804.55,828425766.08,9237705.1
150,2014-12-31,2527722874.17,1701371498.93,826351375.24,27942519.78
150,2015-06-30,3870272954.66,2231445508.43,1638827446.23,4224288.47
150,2015-12-31,4549641032.88,2866346034.1,1683294998.78,65867335.76
150,2016-06-30,5587875408.64,2988193484.8,2599681923.84,1099667241.3
150,2016-12-31,7199985576.51,4689564893.51,2510420683.0,1036644424.83
150,2017-06-30,7167820048.81,4648860511.42,2518959537.39,125297653.74
150,2017-12-31,7620286359.71,5246187352.3,2374099007.41,234223326.94
150,2018-06-30,8005682648.76,5498127706.81,2507554941.95,186360521.49
151,2014-06-30,3168999276.11,2191664182.15,977335093.96,115056643.03
151,2014-12-31,2919638409.89,1916981676.69,1002656733.2,173237893.41
151,2015-06-30,2779335012.1,1828508735.94,950826276.16,90826942.39
151,2015-12-31,2415670229.91,1400366132.87,1015304097.04,166836284.18
151,2016-06-30,1836914676.96,886598874.3,950315802.66,79956380.21
151,2016-12-31,2068733906.34,1070642990.6,998090915.74,128885114.9
151,2017-06-30,2121462319.6,1160198622.43,961263697.17,56501466.53
151,2017-12-31,2156797234.29,1166332021.55,990465212.74,103123959.95
151,2018-06-30,2404491618.53,1431211976.66,973279641.87,67336162.34
153,2014-06-30,2104184553.96,1044035117.76,1060149436.2,21193284.81
153,2014-12-31,2237532801.65,1090603742.93,1146929058.72,45910982.63
153,2015-06-30,2229514020.41,1050772154.67,1178741865.74,18867803.08
153,2015-12-31,2305280740.34,1121036689.79,1184244050.55,30229290.67
153,2016-06-30,2446540120.49,1292235709.04,1154304411.45,32459191.94
153,2016-12-31,2490374171.78,1337600416.48,1152773755.3,62868865.44
153,2017-06-30,2672176261.92,1476963012.75,1195213249.17,43838013.21
153,2017-12-31,2767714922.77,1547258521.91,1220456400.86,96137186.84
153,2018-06-30,2923169365.97,1671966806.17,1251202559.8,59306006.97
155,2014-06-30,2747177340.74,2236717754.61,510459586.13,-285559891.46
155,2014-12-31,1349948717.01,2227263176.25,-877314459.24,-1589512981.23
155,2015-06-30,1253144130.68,2253407619.42,-1000263488.74,-135100172.41
155,2015-12-31,719809721.68,2347944560.41,-1628134838.73,-723253316.4
155,2016-06-30,527615767.59,1699458704.45,-1171842936.86,193910563.15
155,2016-12-31,2942680355.99,88737197.96,2853943158.03,368549057.22
155,2017-06-30,3193785926.02,257665550.27,2936120375.75,82177217.72
155,2017-12-31,6785208853.26,3108907128.48,3676301724.78,290101751.07
155,2018-06-30,7048451177.63,3261891554.34,3786559623.29,116473901.08
156,2014-06-30,5102615484.67,3122161092.96,1980454391.71,197818200.2
156,2014-12-31,5558177257.29,3351120421.16,2207056836.13,337210028.14
156,2015-06-30,12131751932.78,3168298613.17,8963453319.61,231561291.77
156,2015-12-31,12674997873.2,3416965504.05,9258032369.15,509056562.49
156,2016-06-30,13016533076.52,3514393521.49,9502139555.03,285730665.91
156,2016-12-31,14032840971.94,3919060595.32,10113780376.62,572115833.1
156,2017-06-30,14115641002.84,4038169293.35,10077471709.49,305801713.77
156,2017-12-31,14420294193.3,4043417051.77,10376877141.53,648162417.3
156,2018-06-30,14625934239.19,4256787340.03,10369146899.16,315820849.81
157,2014-06-30,92119994298.19,50273229021.06,41846765277.13,1151291810.27
157,2014-12-31,93757955793.25,52510047091.41,41247908701.84,662921762.34
157,2015-06-30,100788488692.08,59788663199.42,40999825492.66,-410017249.18
157,2015-12-31,93723020007.67,53113915069.48,40609104938.19,-605136535.06
157,2016-06-30,93636653813.72,55298890159.57,38337763654.15,-998328164.78
157,2016-12-31,89141023453.16,51346062946.46,37794960506.7,-1803451229.2
157,2017-06-30,90762462373.56,52924848843.6,37837613529.96,1049739314.5
157,2017-12-31,83149067653.62,44921774005.83,38227293647.79,1217777901.09
157,2018-06-30,87317966006.73,49719802913.54,37598163093.19,1068030204.91
158,2014-06-30,5591128461.6,3198050879.81,2393077581.79,-155981227.28
158,2014-12-31,5553163381.02,3079382615.87,2473780765.15,-324726267.05
158,2015-06-30,8757081301.63,4139748316.12,4617332985.51,-37987056.44
158,2015-12-31,10941863134.93,5509172042.61,5432691092.32,12936944.59
158,2016-06-30,11575350151.6,6202068572.0,5373281579.6,-18512278.51
158,2016-12-31,12804191551.46,7060367381.34,5743824170.12,-85559223.38
158,2017-06-30,12146167514.74,6350864546.15,5795302968.59,57983081.39
158,2017-12-31,12789214507.47,6776623575.45,6012590932.02,324864334.3
158,2018-06-30,12563085475.08,6604557528.26,5958527946.82,45085106.64
159,2014-06-30,3024938962.49,939790572.0,2085148390.49,9135134.8
159,2014-12-31,2968258457.12,785037178.25,2183221278.87,194281674.08
159,2015-06-30,3070590371.24,881215581.11,2189374790.13,85660395.45
159,2015-12-31,2948995537.59,767588361.87,2181407175.72,76953472.93
159,2016-06-30,3013610722.25,847156335.34,2166454386.91,-16301750.24
159,2016-12-31,3116249830.61,912225875.02,2204023955.59,49433856.47
159,2017-06-30,3044702151.49,901809347.86,2142892803.63,-71120264.79
159,2017-12-31,3037869009.5,943134750.79,2094734258.71,-71936612.13
159,2018-06-30,2761582960.78,719405838.3,2042177122.48,-58770982.75
166,2014-12-31,139452499466.75,116793063083.35,22659436383.4,4359652628.38
166,2015-06-30,435127679980.93,387477733555.42,47649946425.51,10084595681.39
166,2015-12-31,333569469451.56,281703691160.13,51865778291.43,17496403297.54
166,2016-06-30,275690832596.81,225308237373.95,50382595222.86,2505368595.33
166,2016-12-31,275489262612.92,221416021674.13,54073240938.79,6236625808.28
166,2017-06-30,282965740082.45,228622094351.77,54343645730.68,2740739320.65
166,2017-12-31,299943298189.36,242937520017.23,57005778172.13,5943027472.84
166,2018-06-30,336734844866.85,267564016340.08,69170828526.77,2627332220.38
301,2014-06-30,3983625443.24,926341550.78,3057283892.46,139191970.29
301,2014-12-31,3986897644.87,858995150.25,3127902494.62,300349456.11
301,2015-06-30,4119415436.04,901465915.03,3217949521.01,128690919.68
301,2015-12-31,4407567301.79,1163708829.54,3243858472.25,256202363.6
301,2016-06-30,4769764901.31,1445871437.48,3323893463.83,123163180.33
301,2016-12-31,4967757515.62,1501181558.07,3466575957.55,208433975.77
301,2017-06-30,4545522496.65,995468382.73,3550054113.92,127248633.9
